candidate,family,gamma,seed,outer_fold,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable,beta_effective_min
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,17,0,0.1367038757967255,0.13673038046283406,2.650466610856772e-05,0.15681818185064597,0.16159443133703744,0.004776249486391465,1.1786832967737033,1.1850184893558484,0.006335192582145099,96,18,0.994697867446313
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,17,0,0.1367038757967255,0.13675819565230773,5.431985558224106e-05,0.15681818185064597,0.16636555398385539,0.009547372133209414,1.1786832967737033,1.191423941249674,0.012740644475970786,96,18,0.9893957348926261
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,17,0,0.1367038757967255,0.136787311464456,8.34356677305026e-05,0.15681818185064597,0.1711315362548129,0.014313354404166923,1.1786832967737033,1.197896425929379,0.019213129155675635,96,18,0.984093602338939
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,17,0,0.1367038757967255,0.1368177179023665,0.00011384210564099884,0.15681818185064597,0.17589236461729868,0.01907418276665271,1.1786832967737033,1.2044303454970458,0.025747048723342436,96,18,0.9787914697852521
bounded_global_full_g0.25,bounded_global_full,0.25,17,0,0.1367038757967255,0.13673029553193103,2.641973520553509e-05,0.15681818185064597,0.1615830126475687,0.00476483079692272,1.1786832967737033,1.1850183432159145,0.006335046442211167,96,18,0.994697867446313
bounded_global_full_g0.50,bounded_global_full,0.5,17,0,0.1367038757967255,0.13675802210290122,5.4146306175728576e-05,0.15681818185064597,0.16634271660631403,0.009524534755668057,1.1786832967737033,1.191423654916625,0.012740358142921737,96,18,0.9893957348926261
bounded_global_full_g0.75,bounded_global_full,0.75,17,0,0.1367038757967255,0.13678704566401947,8.316986729398068e-05,0.15681818185064597,0.1710972801884403,0.014279098337794338,1.1786832967737033,1.1978960521135296,0.01921275533982625,96,18,0.984093602338939
bounded_global_full_g1.00,bounded_global_full,1.0,17,0,0.1367038757967255,0.1368173562736878,0.00011348047696230212,0.15681818185064597,0.1758466898612503,0.019028508010604323,1.1786832967737033,1.2044300102049605,0.02574671343125723,96,18,0.9787914697852521
identity,identity,0.0,17,1,0.11663494349976604,0.11663494349976604,0.0,-0.1841195718701297,-0.1841195718701297,0.0,0.717666554250058,0.717666554250058,0.0,95,14,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,17,1,0.11663494349976604,0.11668165076879344,4.670726902740452e-05,-0.1841195718701297,-0.18994821652919844,0.005828644659068738,0.717666554250058,0.7177915876920649,-0.00012503344200687216,95,14,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,17,1,0.11663494349976604,0.11675436401678445,0.00011942051701840928,-0.1841195718701297,-0.1986911837538821,0.014571611883752389,0.717666554250058,0.7178446739918835,-0.00017811974182546653,95,14,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,17,1,0.11663494349976604,0.11688273277974068,0.00024778927997463895,-0.1841195718701297,-0.21326279643216378,0.02914322456203408,0.717666554250058,0.7179791949560086,-0.00031264070595060645,95,14,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,17,1,0.11663494349976604,0.11702025185266952,0.0003853083529034851,-0.1841195718701297,-0.22783440991970752,0.04371483804957782,0.717666554250058,0.7180966450999017,-0.0004300908498436895,95,14,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,17,1,0.11663494349976604,0.11716712520143467,0.0005321817016686325,-0.1841195718701297,-0.2424060242271815,0.05828645235705179,0.717666554250058,0.7176745223302478,-7.968080189768578e-06,95,14,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,17,1,0.11663494349976604,0.11665690749909419,2.1963999328147854e-05,-0.1841195718701297,-0.1876612461623349,0.003541674292205199,0.717666554250058,0.7193502903488979,-0.001683736098839872,95,14,0.9977307846337368
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,17,1,0.11663494349976604,0.11669073092927706,5.5787429511025555e-05,-0.1841195718701297,-0.19297549068637512,0.008855918816245423,0.717666554250058,0.7219102803577477,-0.004243726107689749,95,14,0.994326961584342
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,17,1,0.11663494349976604,0.11674947349570534,0.00011452999593930535,-0.1841195718701297,-0.2018371921582329,0.017717620288103197,0.717666554250058,0.7260455913663251,-0.008379037116267085,95,14,0.988653923168684
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,17,1,0.11663494349976604,0.11681122867729134,0.00017628517752529826,-0.1841195718701297,-0.21070468692443808,0.026585115054308384,0.717666554250058,0.7302939627521247,-0.012627408502066673,95,14,0.9829808847530259
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,17,1,0.11663494349976604,0.11687605479031003,0.00024111129054399383,-0.1841195718701297,-0.21957798559277725,0.03545841372264755,0.717666554250058,0.7346291633747097,-0.01696260912465175,95,14,0.9773078463373679
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,17,1,0.11663494349976604,0.11671237915540982,7.743565564377608e-05,-0.1841195718701297,-0.1904210646145916,0.006301492744461901,0.717666554250058,0.7108428040312819,0.006823750218776126,95,14,1.0095091605385413
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,17,1,0.11663494349976604,0.11683497033806915,0.0002000268383031134,-0.1841195718701297,-0.19990359784261183,0.01578402597248213,0.717666554250058,0.7012306495256967,0.016435904724361294,95,14,1.0237729013463532
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,17,1,0.11663494349976604,0.11705677129701558,0.0004218277972495438,-0.1841195718701297,-0.2157881785136898,0.03166860664356011,0.717666554250058,0.6856029395235428,0.0320636147265152,95,14,1.0475458026927065
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,17,1,0.11663494349976604,0.11730092416480555,0.0006659806650395061,-0.1841195718701297,-0.23177250799881297,0.047652936128683265,0.717666554250058,0.6698215199515678,0.047845034298490186,95,14,1.0713187040390595
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,17,1,0.11663494349976604,0.11756798527165056,0.0009330417718845241,-0.1841195718701297,-0.24785576908094498,0.06373619721081528,0.717666554250058,0.6549673211521454,0.06269923309791259,95,14,1.0950916053854127
bounded_global_full_g0.25,bounded_global_full,0.25,17,1,0.11663494349976604,0.11683480572992896,0.00019986223016292548,-0.1841195718701297,-0.19988470218311663,0.01576513031298693,0.717666554250058,0.7012300761723738,0.016436478077684225,95,14,1.0237729013463532
bounded_global_full_g0.50,bounded_global_full,0.5,17,1,0.11663494349976604,0.11705641027041462,0.00042146677064858196,-0.1841195718701297,-0.21575038719112805,0.031630815320998346,0.717666554250058,0.6856012627486276,0.03206529150143034,95,14,1.0475458026927065
bounded_global_full_g0.75,bounded_global_full,0.75,17,1,0.11663494349976604,0.11730033361581524,0.0006653901160491998,-0.1841195718701297,-0.23171582101543003,0.047596249145300334,0.717666554250058,0.6698248365093855,0.047841717740672474,95,14,1.0713187040390595
bounded_global_full_g1.00,bounded_global_full,1.0,17,1,0.11663494349976604,0.11756713084169654,0.0009321873419304988,-0.1841195718701297,-0.24778018643765307,0.06366061456752337,0.717666554250058,0.6549698241726889,0.06269673007736909,95,14,1.0950916053854127
identity,identity,0.0,17,2,0.11454584388648568,0.11454584388648567,-1.3877787807814457e-17,-0.1443776966255575,-0.14437769662683725,1.279754080485418e-12,1.5505068334020167,1.550506833402017,2.220446049250313e-16,105,16,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,17,2,0.11454584388648568,0.11456279552881608,1.6951642330398364e-05,-0.1443776966255575,-0.15008861041699686,0.00571091379143937,1.5505068334020167,1.5504590362120563,-4.7797189960396835e-05,105,16,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,17,2,0.11454584388648568,0.11459069105411944,4.4847167633754736e-05,-0.1443776966255575,-0.1586549813207679,0.014277284695210418,1.5505068334020167,1.5510405426259464,0.0005337092239297014,105,16,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,17,2,0.11454584388648568,0.11464387352221816,9.802963573248002e-05,-0.1443776966255575,-0.17293226675408183,0.02855457012852433,1.5505068334020167,1.5503073946087969,-0.0001994387932198194,105,16,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,17,2,0.11454584388648568,0.11470559603694502,0.00015975215045933855,-0.1443776966255575,-0.18720955293691946,0.042831856311361965,1.5505068334020167,1.5507420655621846,0.0002352321601679641,105,16,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,17,2,0.11454584388648568,0.1147760655406613,0.00023022165417561913,-0.1443776966255575,-0.20148683988240815,0.05710914325685065,1.5505068334020167,1.5506019099459099,9.507654389317999e-05,105,16,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,17,2,0.11454584388648568,0.11457760849104501,3.176460455932284e-05,-0.1443776966255575,-0.15037709757985382,0.0059994009542963245,1.5505068334020167,1.5563395206802066,0.005832687278189974,105,16,0.9962276725297112
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,17,2,0.11454584388648568,0.1146279738493397,8.212996285401897e-05,-0.1443776966255575,-0.15937965975137117,0.015001963125813672,1.5505068334020167,1.5658920754250467,0.015385242023030044,105,16,0.990569181324278
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,17,2,0.11454584388648568,0.11471931780581585,0.00017347391933016099,-0.1443776966255575,-0.17439317153396675,0.03001547490840925,1.5505068334020167,1.580122374082292,0.029615540680275387,105,16,0.9811383626485559
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,17,2,0.11454584388648568,0.11482016565516537,0.0002743217686796834,-0.1443776966255575,-0.18941825593032804,0.04504055930477055,1.5505068334020167,1.5959965708926218,0.04548973749060514,105,16,0.9717075439728339
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,17,2,0.11454584388648568,0.11493081345521577,0.0003849695687300897,-0.1443776966255575,-0.20445493664976316,0.06007724002420567,1.5505068334020167,1.611195223232565,0.06068838983054836,105,16,0.9622767252971118
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,17,2,0.11454584388648568,0.11458306840993139,3.7224523445705815e-05,-0.1443776966255575,-0.1499519112520848,0.005574214626527296,1.5505068334020167,1.5592005144180014,0.008693681015984778,105,16,0.9944061116612848
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,17,2,0.11454584388648568,0.1146414414201728,9.559753368711121e-05,-0.1443776966255575,-0.1583208462486614,0.013943149623103918,1.5505068334020167,1.5732631727702748,0.02275633936825816,105,16,0.986015279153212
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,17,2,0.11454584388648568,0.1147456489334932,0.00019980504700752022,-0.1443776966255575,-0.17228941445320636,0.02791171782764887,1.5505068334020167,1.5950656735862216,0.04455884018420497,105,16,0.9720305583064239
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,17,2,0.11454584388648568,0.11485876347656529,0.000312919590079605,-0.1443776966255575,-0.1862834786982102,0.04190578207265269,1.5505068334020167,1.6183483421020777,0.067841508700061,105,16,0.958045837459636
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,17,2,0.11454584388648568,0.11498108946185216,0.00043524557536647746,-0.1443776966255575,-0.20030311524784,0.05592541862228251,1.5505068334020167,1.6426863754901215,0.09217954208810486,105,16,0.944061116612848
bounded_global_full_g0.25,bounded_global_full,0.25,17,2,0.11454584388648568,0.11464143500785554,9.55911213698507e-05,-0.1443776966255575,-0.15831894759904303,0.01394125097348553,1.5505068334020167,1.57326330028777,0.02275646688575339,105,16,0.986015279153212
bounded_global_full_g0.50,bounded_global_full,0.5,17,2,0.11454584388648568,0.11474563406038865,0.00019979017390296672,-0.1443776966255575,-0.1722856171537413,0.027907920528183805,1.5505068334020167,1.5950658910329767,0.04455905763096002,105,16,0.9720305583064239
bounded_global_full_g0.75,bounded_global_full,0.75,17,2,0.11454584388648568,0.11485873800020846,0.0003128941137227753,-0.1443776966255575,-0.18627778274889764,0.04190008612334015,1.5505068334020167,1.6183477890342677,0.06784095563225101,105,16,0.958045837459636
bounded_global_full_g1.00,bounded_global_full,1.0,17,2,0.11454584388648568,0.1149810511430009,0.00043520725651521874,-0.1443776966255575,-0.20029552064776834,0.05591782402221085,1.5505068334020167,1.6426870369684,0.09218020356638323,105,16,0.944061116612848
identity,identity,0.0,17,3,0.11736647687204238,0.1173664768720424,1.3877787807814457e-17,-0.08634133955648575,-0.08634133955648135,-4.399258735077183e-15,2.36224069563968,2.3622406956396804,4.440892098500626e-16,99,16,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,17,3,0.11736647687204238,0.1173583420880634,-8.134783978985816e-06,-0.08634133955648575,-0.0908624965711507,0.004521157014664948,2.36224069563968,2.360638250266535,-0.0016024453731451338,99,16,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,17,3,0.11736647687204238,0.11734767407623133,-1.8802795811054263e-05,-0.08634133955648575,-0.09764423219272901,0.011302892636243261,2.36224069563968,2.362217810201723,-2.288543795714304e-05,99,16,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,17,3,0.11736647687204238,0.11733404260452757,-3.243426751481371e-05,-0.08634133955648575,-0.10894712514835106,0.02260578559186531,2.36224069563968,2.3623768370593963,0.00013614141971629579,99,16,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,17,3,0.11736647687204238,0.11732569079325493,-4.0786078787449775e-05,-0.08634133955648575,-0.12025001842924304,0.033908678872757295,2.36224069563968,2.362503892717495,0.00026319707781485846,99,16,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,17,3,0.11736647687204238,0.11732272793823167,-4.374893381070555e-05,-0.08634133955648575,-0.13155291203754949,0.045211572481063736,2.36224069563968,2.3622541583284486,1.3462688768672848e-05,99,16,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,17,3,0.11736647687204238,0.11738998807136644,2.3511199324061094e-05,-0.08634133955648575,-0.09265119577824314,0.006309856221757393,2.36224069563968,2.370136100676686,0.007895405037006142,99,16,0.9959818859109322
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,17,3,0.11736647687204238,0.11742850714046674,6.203026842435677e-05,-0.08634133955648575,-0.10211951964840923,0.015778180091923485,2.36224069563968,2.3861957512691947,0.02395505562951472,99,16,0.9899547147773303
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,17,3,0.11736647687204238,0.11750156176309949,0.00013508489105711063,-0.08634133955648575,-0.11790951472583261,0.03156817516934686,2.36224069563968,2.4108560228514446,0.04861532721176465,99,16,0.9799094295546606
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,17,3,0.11736647687204238,0.11758598940630828,0.00021951253426590045,-0.08634133955648575,-0.1337113556408719,0.04737001608438614,2.36224069563968,2.4356726781270996,0.07343198248741967,99,16,0.969864144331991
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,17,3,0.11736647687204238,0.11768214598295906,0.00031566911091668315,-0.08634133955648575,-0.14952506500736823,0.06318372545088248,2.36224069563968,2.4612393322091672,0.09899863656948726,99,16,0.9598188591093213
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,17,3,0.11736647687204238,0.11747893512717085,0.00011245825512846974,-0.08634133955648575,-0.09007658224242555,0.0037352426859398047,2.36224069563968,2.395246426324207,0.033005730684526835,99,16,0.9862192169761465
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,17,3,0.11736647687204238,0.11765113702847481,0.0002846601564324286,-0.08634133955648575,-0.09572120104571226,0.00937986148922651,2.36224069563968,2.446521548717564,0.08428085307788402,99,16,0.965548042440366
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,17,3,0.11736647687204238,0.11794775107174846,0.0005812741997060777,-0.08634133955648575,-0.10524090129518282,0.01889956173869707,2.36224069563968,2.537039122062293,0.17479842642261323,99,16,0.931096084880732
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,17,3,0.11736647687204238,0.11825678081361024,0.0008903039415678604,-0.08634133955648575,-0.11490164931283164,0.028560309756345895,2.36224069563968,2.634507199768075,0.27226650412839515,99,16,0.8966441273210981
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,17,3,0.11736647687204238,0.11857871016433016,0.0012122332922877843,-0.08634133955648575,-0.1247046202503133,0.03836328069382755,2.36224069563968,2.739741232023293,0.37750053638361303,99,16,0.8621921697614641
bounded_global_full_g0.25,bounded_global_full,0.25,17,3,0.11736647687204238,0.11765111845837141,0.00028464158632902914,-0.08634133955648575,-0.09573364904610858,0.00939230948962283,2.36224069563968,2.446521556775548,0.08428086113586808,99,16,0.965548042440366
bounded_global_full_g0.50,bounded_global_full,0.5,17,3,0.11736647687204238,0.11794772434494184,0.0005812474728994627,-0.08634133955648575,-0.10526579729902089,0.018924457742535136,2.36224069563968,2.5370391107404666,0.17479841510078664,99,16,0.931096084880732
bounded_global_full_g0.75,bounded_global_full,0.75,17,3,0.11736647687204238,0.1182567571526258,0.0008902802805834248,-0.08634133955648575,-0.11493899331778955,0.0285976537613038,2.36224069563968,2.6345069774825896,0.2722662818429096,99,16,0.8966441273210981
bounded_global_full_g1.00,bounded_global_full,1.0,17,3,0.11736647687204238,0.1185787016365392,0.0012122247644968248,-0.08634133955648575,-0.12475441226167899,0.038413072705193244,2.36224069563968,2.739740425119091,0.3774997294794109,99,16,0.8621921697614641
identity,identity,0.0,17,4,0.14606029689061706,0.14606029689061706,0.0,0.34210755585406155,0.34210755585406155,0.0,0.5379175787344588,0.5379175787344587,1.1102230246251565e-16,97,19,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,17,4,0.14606029689061706,0.14610328114984905,4.2984259231992894e-05,0.34210755585406155,0.3481388279880331,0.0060312721339715325,0.5379175787344588,0.5378450315118949,7.254722256389012e-05,97,19,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,17,4,0.14606029689061706,0.1461694191074267,0.00010912221680964285,0.34210755585406155,0.357185736200848,0.01507818034678643,0.5379175787344588,0.5377331471386968,0.0001844315957619802,97,19,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,17,4,0.14606029689061706,0.14628399349979096,0.00022369660917390122,0.34210755585406155,0.3722639165701037,0.030156360716042163,0.5379175787344588,0.5375716661910764,0.0003459125433823429,97,19,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,17,4,0.14606029689061706,0.14640385955171786,0.0003435626611008047,0.34210755585406155,0.38734214503070064,0.045234589176639084,0.5379175787344588,0.5374613574100099,0.0004562213244488911,97,19,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,17,4,0.14606029689061706,0.14652885899629792,0.00046856210568085865,0.34210755585406155,0.4024203243735645,0.06031276851950296,0.5379175787344588,0.5374013018696775,0.0005162768647812843,97,19,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,17,4,0.14606029689061706,0.14615583895095208,9.554206033501877e-05,0.34210755585406155,0.3534070131537976,0.011299457299736027,0.5379175787344588,0.5343533596279566,0.0035642191065021755,97,19,1.0065189667492223
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,17,4,0.14606029689061706,0.14630282711816278,0.00024253022754572306,0.34210755585406155,0.3703433060437373,0.028235750189675723,0.5379175787344588,0.5290830601424595,0.00883451859199924,97,19,1.0162974168730559
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,17,4,0.14606029689061706,0.14655699788834575,0.000496700997728694,0.34210755585406155,0.3985365273977126,0.05642897154365106,0.5379175787344588,0.5205317062983796,0.01738587243607914,97,19,1.0325948337461117
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,17,4,0.14606029689061706,0.14682170866667532,0.0007614117760582628,0.34210755585406155,0.42668787405110603,0.08458031819704448,0.5379175787344588,0.5122834777676465,0.02563410096681229,97,19,1.0488922506191678
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,17,4,0.14606029689061706,0.1470959225312256,0.0010356256406085507,0.34210755585406155,0.45479813119180956,0.11269057533774801,0.5379175787344588,0.5050696699745975,0.03284790875986132,97,19,1.0651896674922237
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,17,4,0.14606029689061706,0.1462257613932107,0.00016546450259363743,0.34210755585406155,0.35386120717747166,0.011753651323410108,0.5379175787344588,0.5204352449985225,0.01748233373593633,97,19,1.0334291102634094
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,17,4,0.14606029689061706,0.14649572563760543,0.0004354287469883755,0.34210755585406155,0.3711640192043309,0.029056463350269346,0.5379175787344588,0.49717457228218714,0.04074300645227158,97,19,1.0835727756585234
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,17,4,0.14606029689061706,0.14700040818838675,0.0009401112977696913,0.34210755585406155,0.3991796759342926,0.05707212008023105,0.5379175787344588,0.460759064398702,0.07715851433575671,97,19,1.1671455513170468
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,17,4,0.14606029689061706,0.14756793943874458,0.001507642548127519,0.34210755585406155,0.4262456557193032,0.08413809986524162,0.5379175787344588,0.429862165588624,0.10805541314583478,97,19,1.2507183269755704
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,17,4,0.14606029689061706,0.14819160515457042,0.0021313082639533576,0.34210755585406155,0.4524433796683329,0.11033582381427137,0.5379175787344588,0.4031286086874527,0.13478897004700607,97,19,1.3342911026340938
bounded_global_full_g0.25,bounded_global_full,0.25,17,4,0.14606029689061706,0.14640343938583578,0.00034314249521871787,0.34210755585406155,0.36748304526189834,0.025375489407836793,0.5379175787344588,0.5063771175972172,0.03154046113724163,97,19,1.0625
bounded_global_full_g0.50,bounded_global_full,0.5,17,4,0.14606029689061706,0.1467844387883551,0.0007241418977380343,0.34210755585406155,0.39226299639042106,0.05015544053635951,0.5379175787344588,0.47903258032541657,0.058884998409042266,97,19,1.125
bounded_global_full_g0.75,bounded_global_full,0.75,17,4,0.14606029689061706,0.14720027771708963,0.0011399808264725697,0.34210755585406155,0.4164870397684204,0.07437948391435883,0.5379175787344588,0.45391572047238493,0.08400185826207385,97,19,1.1875
bounded_global_full_g1.00,bounded_global_full,1.0,17,4,0.14606029689061706,0.14764796821943255,0.0015876713288154876,0.34210755585406155,0.44019163103305387,0.09808407517899231,0.5379175787344588,0.43160838454150796,0.10630919419295082,97,19,1.25
identity,identity,0.0,29,0,0.1328543229943847,0.13285432299438468,-2.7755575615628914e-17,0.11962010936255957,0.11962010936426962,1.710048769254513e-12,0.8924871226216082,0.8924871226216082,0.0,99,18,1.0
global_intercept_shrinkage_g0.10,global_intercept_shrinkage,0.1,29,0,0.1328543229943847,0.13286059288178864,6.269887403931307e-06,0.11962010936255957,0.12142701026538395,0.0018069009028243849,0.8924871226216082,0.8924996999846047,-1.2577362996424313e-05,99,18,1.0
global_intercept_shrinkage_g0.25,global_intercept_shrinkage,0.25,29,0,0.1328543229943847,0.13287019963641417,1.587664202945538e-05,0.11962010936255957,0.1241373616201038,0.004517252257544235,0.8924871226216082,0.8925231934460202,-3.607082441192677e-05,99,18,1.0
global_intercept_shrinkage_g0.50,global_intercept_shrinkage,0.5,29,0,0.1328543229943847,0.13288674652724197,3.242353285726196e-05,0.11962010936255957,0.12865461388129176,0.009034504518732195,0.8924871226216082,0.8925761748878821,-8.90522662738702e-05,99,18,1.0
global_intercept_shrinkage_g0.75,global_intercept_shrinkage,0.75,29,0,0.1328543229943847,0.13290395837301344,4.96353786287318e-05,0.11962010936255957,0.1331718661485812,0.013551756786021635,0.8924871226216082,0.8926483266828282,-0.00016120406121999942,99,18,1.0
global_intercept_shrinkage_g1.00,global_intercept_shrinkage,1.0,29,0,0.1328543229943847,0.1329218298978379,6.75069034531961e-05,0.11962010936255957,0.13768911842385195,0.018069009061292385,0.8924871226216082,0.8927406290223397,-0.000253506400731518,99,18,1.0
global_slope_shrinkage_g0.10,global_slope_shrinkage,0.1,29,0,0.1328543229943847,0.1328161116565925,-3.821133779222108e-05,0.11962010936255957,0.10533104137169101,-0.014289067990868556,0.8924871226216082,0.9005488687778906,-0.008061746156282412,99,18,0.9910964549024109
global_slope_shrinkage_g0.25,global_slope_shrinkage,0.25,29,0,0.1328543229943847,0.13276970984300504,-8.461315137966996e-05,0.11962010936255957,0.08387103822433703,-0.03574907113822254,0.8924871226216082,0.9130579108593311,-0.020570788237722848,99,18,0.9777411372560273
global_slope_shrinkage_g0.50,global_slope_shrinkage,0.5,29,0,0.1328543229943847,0.1327233575805838,-0.00013096541380092086,0.11962010936255957,0.04803314198516175,-0.07158696737739781,0.8924871226216082,0.9341201856658585,-0.041633063044250296,99,18,0.9554822745120546
global_slope_shrinkage_g0.75,global_slope_shrinkage,0.75,29,0,0.1328543229943847,0.1327189375130496,-0.00013538548133509853,0.11962010936255957,0.012104882212616373,-0.10751522714994319,0.8924871226216082,0.9562660191053792,-0.063778896483771,99,18,0.933223411768082
global_slope_shrinkage_g1.00,global_slope_shrinkage,1.0,29,0,0.1328543229943847,0.13276036166011482,-9.396133426989306e-05,0.11962010936255957,-0.02391527584555109,-0.09570483351700848,0.8924871226216082,0.9797649605283126,-0.0872778379067044,99,18,0.9109645490241093
global_full_shrinkage_g0.10,global_full_shrinkage,0.1,29,0,0.1328543229943847,0.13291732977725984,6.300678287513017e-05,0.11962010936255957,0.12091254664158009,0.0012924372790205224,0.8924871226216082,0.9352479844282708,-0.04276086180666261,99,18,0.9542590956698518
global_full_shrinkage_g0.25,global_full_shrinkage,0.25,29,0,0.1328543229943847,0.13307224474419713,0.0002179217498124164,0.11962010936255957,0.1221309032119001,0.0025107938493405257,0.8924871226216082,1.0082788811950183,-0.09923399618337347,99,18,0.8856477391746296
global_full_shrinkage_g0.50,global_full_shrinkage,0.5,29,0,0.1328543229943847,0.13348628667025184,0.0006319636758671254,0.11962010936255957,0.12213085626553434,0.0025107469029747725,0.8924871226216082,1.1578842980690045,0.050371420690612734,99,18,0.7712954783492592
global_full_shrinkage_g0.75,global_full_shrinkage,0.75,29,0,0.1328543229943847,0.13408419556935428,0.001229872574969565,0.11962010936255957,0.11942028038660621,-0.0001998289759533589,0.8924871226216082,1.3591578381503726,0.25164496077198084,99,18,0.6569432175238886
global_full_shrinkage_g1.00,global_full_shrinkage,1.0,29,0,0.1328543229943847,0.1348515563792996,0.0019972333849148927,0.11962010936255957,0.11381538317638007,-0.0058047261861794985,0.8924871226216082,1.6505488847239236,0.5430360073455318,99,18,0.5425909566985182
bounded_global_full_g0.25,bounded_global_full,0.25,29,0,0.1328543229943847,0.13295033050799043,9.600751360572257e-05,0.11962010936255957,0.1217344743132167,0.00211436495065713,0.8924871226216082,0.9521068735169771,-0.05961975089536886,99,18,0.9375
bounded_global_full_g0.50,bounded_global_full,0.5,29,0,0.1328543229943847,0.13310677738876142,0.000252454394376711,0.11962010936255957,0.12312664483746165,0.003506535474902081,0.8924871226216082,1.020640121409741,-0.08687275596865085,99,18,0.875
bounded_global_full_g0.75,bounded_global_full,0.75,29,0,0.1328543229943847,0.13332197571628118,0.0004676527218964721,0.11962010936255957,0.12376293875811724,0.004142829395557671,0.8924871226216082,1.0993591874862267,-0.008153689892165028,99,18,0.8125
bounded_global_full_g1.00,bounded_global_full,1.0,29,0,0.1328543229943847,0.1335938526155206,0.0007395296211358815,0.11962010936255957,0.12361075245664481,0.003990643094085242,0.8924871226216082,1.1908983906123427,0.08338551323395094,99,18,0.75
identity,identity,0.0,29,1,0.15477786124894807,0.15477786124894807,0.0,-0.10152230352259757,-0.10152230352081336,-1.7842116672994734e-12,0.23498066694136316,0.23498066694136305,2.220446049250313e-16,95,16,1.0
