scope,registry_source,asset_path,expected_sha256,actual_sha256,status,note
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,results/metrics/phase5/acceptance_checks.csv,33b662a1c7874f439e0591ff5ad93a3d3ef0d7a3b34c2db43c1f4e1d83c23330,33b662a1c7874f439e0591ff5ad93a3d3ef0d7a3b34c2db43c1f4e1d83c23330,MATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,results/figures/phase5/stress_brier.svg,431f7581c8a6f616550e5b309904866194c8db7ef42c1c33dec349bee0922818,431f7581c8a6f616550e5b309904866194c8db7ef42c1c33dec349bee0922818,MATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,results/figures/phase5/stress_actions.svg,a87a33cc0da0755382765465009aca3310cdcbf06b8e7686ffea2d172871d81b,a87a33cc0da0755382765465009aca3310cdcbf06b8e7686ffea2d172871d81b,MATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,docs/audits/phase5/leakage_audit.md,2e4a5a0ce7a690f10ed1891d383932f4564bef7f1cd04000015f3770c59cf202,2e4a5a0ce7a690f10ed1891d383932f4564bef7f1cd04000015f3770c59cf202,MATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,data/manifests/sealed/phase6_cohort_set_manifest.json,c2ad1939fc77674d6b0e83715bea83b12dbf16560dfafbc180ef60fb1bad8470,c2ad1939fc77674d6b0e83715bea83b12dbf16560dfafbc180ef60fb1bad8470,MATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase5_historical_freeze,results/manifests/phase5_stress_freeze_receipt.json,configs/analysis_freeze.yaml,306feee634b1cbb5eba396baadd4bef7f6828f551d3105812a68d600adbffe4e,3d366899c3770f9de4ca4b44dcd1d6951ce8fbb8954659ca4e934a389e06201e,MISMATCH,Phase 5 analysis_freeze.yaml hash is historical and is expected to differ after authorized Phase 6 state updates.
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__aggregate100.csv,870a7b9f9d30edd8bfbdffb01e3310d8e57b115bd6b094f04e1d65d6fdc302f4,870a7b9f9d30edd8bfbdffb01e3310d8e57b115bd6b094f04e1d65d6fdc302f4,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__aggregate80.csv,541333d135c41579c27cce7f239f0175c4ea7e5540a599d14e4a2cbb0df9ff85,541333d135c41579c27cce7f239f0175c4ea7e5540a599d14e4a2cbb0df9ff85,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__aggregate90.csv,583d9a157593811decec4bfd6e9d32124cf8f8db4d6e79e4561e53511c87802c,583d9a157593811decec4bfd6e9d32124cf8f8db4d6e79e4561e53511c87802c,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__seed101.csv,109ec496fd95f773a1b5d472d0f4467c39cde504948e231085e3a4950ec6e61d,109ec496fd95f773a1b5d472d0f4467c39cde504948e231085e3a4950ec6e61d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__seed17.csv,e7e5e476d9d9ceb3f9187cb22fbc6593ca7928e9412ebd719843f9f33df57d8d,e7e5e476d9d9ceb3f9187cb22fbc6593ca7928e9412ebd719843f9f33df57d8d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/gse41613__original__seed29.csv,fced45a3ba5cf8228e6d972ce32acf752ac4bfc197ebdc529de1c8565e756e72,fced45a3ba5cf8228e6d972ce32acf752ac4bfc197ebdc529de1c8565e756e72,MATCH,
