candidate,beta,alpha,fit_ipcw_brier,seed,outer_fold,rank_preserved,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,calibration_slope_raw,calibration_slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
fixed_beta_0.850,0.85,-0.24090475810946335,0.12302429157506671,43,0,True,0.1268474565242424,0.12847348852422022,0.0016260319999778228,0.21400210413475695,0.2015884479110973,-0.012413656223659641,1.8855763638069252,2.218324889503655,0.33274852569672997,98,18
fixed_beta_0.875,0.875,-0.20791259754633462,0.12303928527089496,43,0,True,0.1268474565242424,0.12828281026849064,0.0014353537442482467,0.21400210413475695,0.21111029108909174,-0.0028918130456652147,1.8855763638069252,2.1549444314806867,0.26936806767376154,98,18
fixed_beta_0.900,0.9,-0.17534168665264835,0.12306614662005044,43,0,True,0.1268474565242424,0.12810769696071028,0.0012602404364678854,0.21400210413475695,0.22093398609209014,0.006931881957333186,1.8855763638069252,2.0950844814386835,0.20950811763175836,98,18
fixed_beta_0.925,0.925,-0.14318013329691714,0.12310456357911513,43,0,True,0.1268474565242424,0.1279479509902412,0.0011004944659988025,0.21400210413475695,0.23104889920680394,0.017046795072046983,1.8855763638069252,2.0384609573102437,0.1528845935033185,98,18
fixed_beta_0.950,0.95,-0.11141634750485593,0.12315421289282906,43,0,True,0.1268474565242424,0.12780335322168582,0.0009558966974434202,0.21400210413475695,0.2414447123284792,0.02744260819372224,1.8855763638069252,1.984816904709099,0.09924054090217393,98,18
fixed_beta_0.975,0.975,-0.08003905801280627,0.12321476193706787,43,0,True,0.1268474565242424,0.12767366490748266,0.0008262083832402678,0.21400210413475695,0.2521114377464212,0.03810933361166424,1.8855763638069252,1.9339242676770736,0.04834790387014842,98,18
fixed_beta_1.000,1.0,-0.04903738374197938,0.12328587047334157,43,0,True,0.1268474565242424,0.1275586304659547,0.0007111739417123009,0.21400210413475695,0.26303948787673626,0.0490373837419793,1.8855763638069252,1.8855762677877275,-9.601919770396705e-08,98,18
fixed_beta_1.025,1.025,-0.018400800576437473,0.12336719230859254,43,0,True,0.1268474565242424,0.1274579787484967,0.0006105222242543118,0.21400210413475695,0.27421964032989143,0.06021753619513448,1.8855763638069252,1.8395863968562869,-0.045989966950638284,98,18
fixed_beta_0.800,0.8,-0.23433187242568415,0.12429027100144849,43,1,True,0.12007731169487006,0.1210658932375874,0.0009885815427173456,0.018773743188291836,-0.05978049769320548,0.041006754504913645,0.8427729832962388,1.0534665572370265,-0.10376045946673462,95,16
fixed_beta_0.825,0.825,-0.19767496319153152,0.12425796173572085,43,1,True,0.12007731169487006,0.12090778022398037,0.000830468529110312,0.018773743188291836,-0.05672916139806605,0.03795541820977422,0.8427729832962388,1.0215433019729019,-0.13568371473085927,95,16
fixed_beta_0.850,0.85,-0.16139819754469825,0.12423869537264745,43,1,True,0.12007731169487006,0.12076205333963864,0.0006847416447685883,0.018773743188291836,-0.05347742767999952,0.03470368449170769,0.8427729832962388,0.9914979717767304,-0.14872498848049154,95,16
fixed_beta_0.875,0.875,-0.1254900138074379,0.12423221184997323,43,1,True,0.12007731169487006,0.12062849359628781,0.0005511819014177577,0.018773743188291836,-0.050032324899307534,0.0312585817110157,0.8427729832962388,0.963169592869888,-0.12039660957364917,95,16
fixed_beta_0.900,0.9,-0.08993916697037639,0.12423823561303576,43,1,True,0.12007731169487006,0.12050685949682323,0.0004295478019531729,0.018773743188291836,-0.04640056876116927,0.027626825572877434,0.8427729832962388,0.9364147335168249,-0.09364175022058607,95,16
fixed_beta_0.925,0.925,-0.054734750107321144,0.12425647747064429,43,1,True,0.12007731169487006,0.1203968892329883,0.00031957753811824585,0.018773743188291836,-0.042588550805855455,0.02381480761756362,0.8427729832962388,0.9111061857617346,-0.06833320246549579,95,16
fixed_beta_0.950,0.95,-0.019866210851884652,0.12428663639771519,43,1,True,0.12007731169487006,0.12029830283960047,0.00022099114473041193,0.018773743188291836,-0.03860233143584475,0.019828588247552917,0.8427729832962388,0.8871297273325347,-0.04435674403629586,95,16
fixed_beta_0.975,0.975,0.014676774305416506,0.12432840127366727,43,1,True,0.12007731169487006,0.1202108045698347,0.00013349287496464135,0.018773743188291836,-0.034447774686612975,0.01567403149832114,0.8427729832962388,0.864382875029774,-0.021609891733535114,95,16
fixed_beta_1.000,1.0,0.0489041251140519,0.12438145254752858,43,1,True,0.12007731169487006,0.12013408464202696,5.677294715690506e-05,0.018773743188291836,-0.030130381925759953,0.011356638737468117,0.8427729832962388,0.8427729190510055,6.424523335546439e-08,95,16
fixed_beta_1.025,1.025,0.08282542413381531,0.12444546382255717,43,1,True,0.12007731169487006,0.12006782134205118,-9.490352818872227e-06,0.018773743188291836,-0.02565536653489142,0.006881623346599586,0.8427729832962388,0.8222178104474845,0.0205551728487543,95,16
fixed_beta_0.800,0.8,-0.2762229896432236,0.1206653878965757,43,2,True,0.13586334823545354,0.13536858512946093,-0.0004947631059926128,0.16194226608343032,0.11234751647939833,-0.049594749604031985,1.0644062561792875,1.3305092435488817,0.26610298736959415,102,19
fixed_beta_0.825,0.825,-0.24079175693908692,0.1205896417817608,43,2,True,0.13586334823545354,0.13538861380941036,-0.0004747344260431774,0.16194226608343032,0.11811975367978289,-0.04382251240364743,1.0644062561792875,1.2901903218479813,0.2257840656686938,102,19
fixed_beta_0.850,0.85,-0.20578393012389298,0.12052664086370059,43,2,True,0.13586334823545354,0.13542231757425702,-0.0004410306611965231,0.16194226608343032,0.12417451706244381,-0.03776774902098651,1.0644062561792875,1.2522434857084888,0.18783722952920123,102,19
fixed_beta_0.875,0.875,-0.1711869098104011,0.12047616543575744,43,2,True,0.13586334823545354,0.13546931884901509,-0.00039402938643845475,0.16194226608343032,0.13050160648266673,-0.03144065960076359,1.0644062561792875,1.2164651565818665,0.15205890040257897,102,19
fixed_beta_0.900,0.9,-0.13698836913494666,0.12043797708773324,43,2,True,0.13586334823545354,0.13552923048220764,-0.000334117753245905,0.16194226608343032,0.13709110166449867,-0.02485116441893165,1.0644062561792875,1.182674219656361,0.11826796347707358,102,19
fixed_beta_0.925,0.925,-0.10317631797497794,0.12041182068402219,43,2,True,0.13586334823545354,0.13560165778621364,-0.00026169044923990414,0.16194226608343032,0.14393342167100998,-0.018008844412420344,1.0644062561792875,1.1507102765479527,0.08630402036866514,102,19
fixed_beta_0.950,0.95,-0.06973906564378507,0.12039742629490673,43,2,True,0.13586334823545354,0.13568619986307223,-0.00017714837238130832,0.16194226608343032,0.1510192830568624,-0.010922983026567912,1.0644062561792875,1.120428390049992,0.05602213387070454,102,19
fixed_beta_0.975,0.975,-0.036665305229713126,0.12039451106844769,43,2,True,0.13586334823545354,0.13578245167448735,-8.089656096618714e-05,0.16194226608343032,0.15833977989055115,-0.003602486192879173,1.0644062561792875,1.0916994520742647,0.02729319589497714,102,19
fixed_beta_1.000,1.0,-0.003944008310753246,0.12040278103255717,43,2,True,0.13586334823545354,0.13589000478011035,2.665654465680567e-05,0.16194226608343032,0.16588627439418357,0.003944008310753255,1.0644062561792875,1.064407049335647,7.931563594798519e-07,102,19
fixed_beta_1.025,1.025,0.028435396518970896,0.12042193281885985,43,2,True,0.13586334823545354,0.13600844991588107,0.00014510168042752847,0.16194226608343032,0.1736505716511184,0.011708305567688093,1.0644062561792875,1.0384458942866701,-0.025960361892617412,102,19
fixed_beta_0.800,0.8,-0.16187342037084096,0.1324988046301899,43,3,True,0.08354755796747913,0.08707809017656436,0.0035305322090852242,-0.4800748751977927,-0.6072064344743295,0.12713155927653685,1.6253743001749277,2.0317175057900094,0.40634320561508175,100,12
fixed_beta_0.825,0.825,-0.12467085011107812,0.13249941635180584,43,3,True,0.08354755796747913,0.08681578653278957,0.0032682285653104354,-0.4800748751977927,-0.6075075958285656,0.12743272063077293,1.6253743001749277,1.9701503981752229,0.3447760980002952,100,12
fixed_beta_0.850,0.85,-0.08780700625106115,0.1325123309887827,43,3,True,0.08354755796747913,0.08656880238382306,0.003021244416343924,-0.4800748751977927,-0.6076997896050791,0.1276249144072864,1.6253743001749277,1.9122044966485188,0.2868301964735911,100,12
fixed_beta_0.875,0.875,-0.051270843576263804,0.13253725327199714,43,3,True,0.08354755796747913,0.08633704902314378,0.0027894910556646446,-0.4800748751977927,-0.6077900695766141,0.1277151943788214,1.6253743001749277,1.8575704251695573,0.2321961249946296,100,12
fixed_beta_0.900,0.9,-0.015051640136624142,0.13257387627191128,43,3,True,0.08354755796747913,0.08612040011636211,0.002572842148882981,-0.4800748751977927,-0.6077851075641028,0.12771023236631007,1.6253743001749277,1.8059712870270874,0.18059698685215975,100,12
fixed_beta_0.925,0.925,0.020861114664424425,0.1326218829862434,43,3,True,0.08354755796747913,0.08591869708699781,0.002371139119518681,-0.4800748751977927,-0.6076913175341037,0.12761644233631098,1.6253743001749277,1.7571612037690623,0.13178690359413459,100,12
fixed_beta_0.950,0.95,0.05647766803726631,0.13268094787651058,43,3,True,0.08354755796747913,0.0857317515581361,0.0021841935906569687,-0.4800748751977927,-0.6075148154562449,0.12743994025845218,1.6253743001749277,1.710920094023958,0.08554579384903027,100,12
fixed_beta_0.975,0.975,0.09180781270310436,0.1327507383467903,43,3,True,0.08354755796747913,0.08555934518591338,0.002011787218434244,-0.4800748751977927,-0.6072612397040202,0.12718636450622756,1.6253743001749277,1.6670505856779954,0.04167628550306768,100,12
fixed_beta_1.000,1.0,0.12686125813958493,0.1328309161591964,43,3,True,0.08354755796747913,0.08540123930189397,0.001853681334414839,-0.4800748751977927,-0.6069361333373775,0.12686125813958482,1.6253743001749277,1.6253743324045327,3.2229604984834737e-08,100,12
fixed_beta_1.025,1.025,0.16164719513737127,0.1329211387816537,43,3,True,0.08354755796747913,0.08525717011569012,0.0017096121482109844,-0.4800748751977927,-0.6065445191592347,0.126469643961442,1.6253743001749277,1.5857307713212603,-0.0396435288536674,100,12
fixed_beta_0.800,0.8,-0.2259244539007969,0.11767164558671744,43,4,True,0.1520642973910393,0.14862236777722468,-0.0034419296138146205,0.1989039729425789,0.09637913512638974,-0.10252483781618915,0.143847512706933,0.17980938557832504,-0.035961872871392075,97,18
fixed_beta_0.825,0.825,-0.18861993819477896,0.11749792608308031,43,4,True,0.1520642973910393,0.14904694622973078,-0.0030173511613085235,0.1989039729425789,0.1007072989203891,-0.09819667402218979,0.143847512706933,0.17436057128154983,-0.030513058574616836,97,18
fixed_beta_0.850,0.85,-0.1517008286141237,0.1173378479288491,43,4,True,0.1520642973910393,0.14948169689664004,-0.002582600494399262,0.1989039729425789,0.10524978455468015,-0.09365418838789874,0.143847512706933,0.16923207974413884,-0.02538456703720593,97,18
fixed_beta_0.875,0.875,-0.11515362890977104,0.11719121641591773,43,4,True,0.1520642973910393,0.14992612643966446,-0.002138170951374835,0.1989039729425789,0.10999627436232673,-0.08890769858025216,0.143847512706933,0.16439704515386216,-0.020549532446929142,97,18
fixed_beta_0.900,0.9,-0.0789651462792311,0.11705781450789002,43,4,True,0.1520642973910393,0.15037974804787876,-0.0016845493431605352,0.1989039729425789,0.11493676174332135,-0.08396721119925754,0.143847512706933,0.15983057149418892,-0.01598305878725592,97,18
fixed_beta_0.925,0.925,-0.043122659410679304,0.11693740500829289,43,4,True,0.1520642973910393,0.15084208180330533,-0.0012222155877339713,0.1989039729425789,0.12006171338311211,-0.07884225955946678,0.143847512706933,0.15551084882257737,-0.011663336115644407,97,18
fixed_beta_0.950,0.95,-0.0076137071362776965,0.11682973268889814,43,4,True,0.1520642973910393,0.1513126562588233,-0.0007516411322159855,0.1989039729425789,0.12536185235801445,-0.07354212058456444,0.143847512706933,0.1514184069759882,-0.007570894269055217,97,18
fixed_beta_0.975,0.975,0.027573712169787146,0.11673452636292964,43,4,True,0.1520642973910393,0.15179100845300578,-0.0002732889380335224,0.1989039729425789,0.13082835227997214,-0.06807562066260675,0.143847512706933,0.1475359205443598,-0.0036884078374268547,97,18
fixed_beta_1.000,1.0,0.06245122851094218,0.11665150089033043,43,4,True,0.1520642973910393,0.1522766848523189,0.00021238746127960617,0.1989039729425789,0.13645274443163669,-0.0624512285109422,0.143847512706933,0.14384740536952118,1.0733741184765222e-07,97,18
fixed_beta_1.025,1.025,0.09703005182108648,0.11658035910454677,43,4,True,0.1520642973910393,0.15276924168523742,0.0007049442941981232,0.1989039729425789,0.14222696158606324,-0.05667701135651565,0.143847512706933,0.14033881890714572,0.0035086937997872436,97,18
fixed_beta_0.800,0.8,-0.31400762843463853,0.12459740881104543,71,0,True,0.12355195368744488,0.12548945064210773,0.0019374969546628457,0.16019278230784872,0.14006412555777692,-0.020128656750071805,,1.9521177260683809,,98,18
fixed_beta_0.825,0.825,-0.27807532449143524,0.12462822234254332,71,0,True,0.12355195368744488,0.12524958287831897,0.0016976291908740865,0.16019278230784872,0.14633977514359914,-0.013853007164249587,,1.8929627696201397,,98,18
fixed_beta_0.850,0.85,-0.24246839923265082,0.12466782612336395,71,0,True,0.12355195368744488,0.12502272896792183,0.0014707752804769408,0.16019278230784872,0.15281044237268804,-0.007382339935160687,,1.8372873665123133,,98,18
fixed_beta_0.875,0.875,-0.20718449661044203,0.12471581237933295,71,0,True,0.12355195368744488,0.12480881183320823,0.0012568581457633454,0.16019278230784872,0.15947594396796727,-0.0007168383398814537,,1.7847933291642262,,98,18
fixed_beta_0.900,0.9,-0.1722218585251247,0.12477179031001412,71,0,True,0.12355195368744488,0.12460774379711559,0.001055790109670704,0.16019278230784872,0.16633671354206958,0.006143931234220856,,1.7352156854226781,,98,18
fixed_beta_0.925,0.925,-0.13757911405994572,0.124835387124504,71,0,True,0.12355195368744488,0.1244194253841034,0.0008674716966585172,0.16019278230784872,0.17339358659654613,0.01320080428869741,,1.6883184001456606,,98,18
fixed_beta_0.950,0.95,-0.10325520966897336,0.12490624856582014,71,0,True,0.12355195368744488,0.12424374550467314,0.0006917918172282544,0.16019278230784872,0.18064772654895445,0.02045494424110572,,1.6438886857902397,,98,18
fixed_beta_0.975,0.975,-0.06924934454700245,0.12498403899646776,71,0,True,0.12355195368744488,0.12408058164487386,0.0005286279574289732,0.16019278230784872,0.18810055603330977,0.02790777372546105,,1.601737552495218,,98,18
fixed_beta_1.000,1.0,-0.03556069782848035,0.1250684411190756,71,0,True,0.12355195368744488,0.12392979769868184,0.000377844011236958,0.16019278230784872,0.19575348013632904,0.035560697828480314,,1.5616939897288564,,98,18
fixed_beta_1.025,1.025,-0.0021884928019037272,0.12515915540420494,71,0,True,0.12355195368744488,0.12379124543479907,0.00023929174735418113,0.16019278230784872,0.20360794677009159,0.04341516446224286,,1.5236041331120604,,98,18
fixed_beta_0.800,0.8,-0.2683214869410172,0.11754546930665974,71,1,True,0.16032342539913733,0.1584069283570979,-0.0019164970420394167,0.18174973824202223,0.1500634068960488,-0.03168633134597343,0.376245181125975,0.47030651916394567,-0.09406133803797068,95,20
fixed_beta_0.825,0.825,-0.23028618115331936,0.11746049709486656,71,1,True,0.16032342539913733,0.1586224498865294,-0.0017009755126079218,0.18174973824202223,0.1498574928008206,-0.031892245441201617,0.376245181125975,0.4560547968215659,-0.07980961569559086,95,20
fixed_beta_0.850,0.85,-0.19261796569059111,0.11738634743712116,71,1,True,0.16032342539913733,0.1588434112056989,-0.0014800141934384337,0.18174973824202223,0.14992063009801637,-0.03182910814400586,0.376245181125975,0.4426414761155928,-0.06639629498961774,95,20
fixed_beta_0.875,0.875,-0.15530881278392406,0.11732277752431777,71,1,True,0.16032342539913733,0.15906902080851526,-0.0012544045906220658,0.18174973824202223,0.15024715084698959,-0.031502587395032644,0.376245181125975,0.42999428730743827,-0.053749106181463224,95,20
fixed_beta_0.900,0.9,-0.11835124651976786,0.11726953712190313,71,1,True,0.16032342539913733,0.15929857964198105,-0.0010248457571562786,0.18174973824202223,0.15083171602937612,-0.030918022212646112,0.376245181125975,0.4180502585804982,-0.04180507745452311,95,20
fixed_beta_0.925,0.925,-0.08173827961108536,0.11722637036718975,71,1,True,0.16032342539913733,0.15953147726326383,-0.0007919481358734937,0.18174973824202223,0.151669274231519,-0.03008046401050324,0.376245181125975,0.4067516287355519,-0.03050644760957688,95,20
fixed_beta_0.950,0.95,-0.045463411425476725,0.11719301737877004,71,1,True,0.16032342539913733,0.15976718684995173,-0.0005562385491856003,0.18174973824202223,0.1527550818337141,-0.028994656408308117,0.376245181125975,0.3960476231562354,-0.01980244203026027,95,20
fixed_beta_0.975,0.975,-0.009520502966600343,0.11716921567935387,71,1,True,0.16032342539913733,0.1600052588510339,-0.00031816654810343237,0.18174973824202223,0.15408459986152823,-0.027665138380494003,0.376245181125975,0.3858926277654578,-0.009647446639482693,95,20
fixed_beta_1.000,1.0,0.026096177695700325,0.11715470143751869,71,1,True,0.16032342539913733,0.1602453144858783,-7.811091325901631e-05,0.18174973824202223,0.15565356054632196,-0.026096177695700273,0.376245181125975,0.3762452111144527,-2.9988477701081706e-08,95,20
fixed_beta_1.025,1.025,0.0613920372224751,0.11714921053723297,71,1,True,0.16032342539913733,0.1604870384871606,0.00016361308802326224,0.18174973824202223,0.1574579055629955,-0.024291832679026737,0.376245181125975,0.367068435790642,0.00917674533533308,95,20
fixed_beta_0.800,0.8,-0.18535210920009007,0.13181720016647222,71,2,True,0.09689654580993401,0.10004092995240862,0.0031443841424746155,-0.32072407308291484,-0.4343530116679294,0.11362893858501455,1.5630704379741496,1.9538382393784879,0.3907678014043383,104,14
fixed_beta_0.825,0.825,-0.14721614733361657,0.13186205041824636,71,2,True,0.09689654580993401,0.09976559622456269,0.0028690504146286766,-0.32072407308291484,-0.43453106469161806,0.11380699160870322,1.5630704379741496,1.8946308429796055,0.3315604050054559,104,14
fixed_beta_0.850,0.85,-0.109360447059071,0.13191676894906357,71,2,True,0.09689654580993401,0.09949976649355645,0.0026032206836224397,-0.32072407308291484,-0.43459976540970235,0.11387569232678751,1.5630704379741496,1.838906470700533,0.27583603272638335,104,14
fixed_beta_0.875,0.875,-0.07178277591856974,0.131980916888243,71,2,True,0.09689654580993401,0.09924345018097673,0.002346904371042721,-0.32072407308291484,-0.43455955448699146,0.11383548140407662,1.5630704379741496,1.7863658384535512,0.22329540047940166,104,14
fixed_beta_0.900,0.9,-0.034481382345767385,0.13205407604777544,71,2,True,0.09689654580993401,0.09899662911591574,0.0021000833059817287,-0.32072407308291484,-0.43441034770523024,0.1136862746223154,1.5630704379741496,1.7367447685027912,0.17367433052864167,104,14
fixed_beta_0.925,0.925,0.0025452408847795407,0.13213584934190606,71,2,True,0.09689654580993401,0.09875926126474928,0.0018627154548152697,-0.32072407308291484,-0.434151775757307,0.11342770267439217,1.5630704379741496,1.6898058212287344,0.12673538325458478,104,14
fixed_beta_0.950,0.95,0.03929845844098657,0.13222586071349238,71,2,True,0.09689654580993401,0.09853128286655681,0.0016347370566228009,-0.32072407308291484,-0.4337832893184562,0.11305921623554138,1.5630704379741496,1.6453373302767853,0.08226689230263573,104,14
fixed_beta_0.975,0.975,0.07577960495671052,0.13232375465686044,71,2,True,0.09689654580993401,0.09831261084368893,0.0014160650337549235,-0.32072407308291484,-0.4333042748867796,0.11258020180386474,1.5630704379741496,1.6031491097412205,0.04007867176707092,104,14
fixed_beta_1.000,1.0,0.11199005066736474,0.1324291954236038,71,2,True,0.09689654580993401,0.09810314470381612,0.0012065988938821104,-0.32072407308291484,-0.4327141237502796,0.11199005066736478,1.5630704379741496,1.5630708236446602,3.856705106386471e-07,104,14
fixed_beta_1.025,1.025,0.1479313429218439,0.1325418659917161,71,2,True,0.09689654580993401,0.09790276958082826,0.0010062237708942517,-0.32072407308291484,-0.4320123768300024,0.11128830374708754,1.5630704379741496,1.5249467825919378,-0.03812365538221174,104,14
fixed_beta_0.800,0.8,-0.27913846205282145,0.1227447995065471,71,3,True,0.1373101419047459,0.13657071247240385,-0.0007394294323420647,0.19995461598175657,0.14177664990656397,-0.0581779660751926,0.9399752828252049,1.1749690361748035,0.11494431900000845,94,17
fixed_beta_0.825,0.825,-0.24236979979643208,0.12270011998755233,71,3,True,0.1373101419047459,0.13662341779090872,-0.0006867241138371893,0.19995461598175657,0.14764543964427934,-0.052309176337477226,0.9399752828252049,1.1393639455840345,0.07933922840923946,94,17
fixed_beta_0.850,0.85,-0.2059311176469992,0.12266497022883711,71,3,True,0.1373101419047459,0.1366866276391359,-0.0006235142656100257,0.19995461598175657,0.15370550853939335,-0.04624910744236321,0.9399752828252049,1.1058531346472844,0.045828417472489336,94,17
fixed_beta_0.875,0.875,-0.16981952551171642,0.12263898158022492,71,3,True,0.1373101419047459,0.13676011603330945,-0.0005500258714364603,0.19995461598175657,0.15995573493113258,-0.03999888105062399,0.9399752828252049,1.074257196104606,0.014232478929810832,94,17
fixed_beta_0.900,0.9,-0.13403274002891805,0.12262179917604957,71,3,True,0.1373101419047459,0.136843657474851,-0.00046648442989491445,0.19995461598175657,0.1663956256728233,-0.03355899030893328,0.9399752828252049,1.0444168927385489,-0.015607824436246198,94,17
fixed_beta_0.925,0.925,-0.09856881036927298,0.12261308288781791,71,3,True,0.1373101419047459,0.13693702591854715,-0.00037311598619876873,0.19995461598175657,0.1730250398103682,-0.02692957617138836,0.9399752828252049,1.0161895462944863,-0.04383517088030875,94,17
fixed_beta_0.950,0.95,-0.06342595906471102,0.12261250778256118,71,3,True,0.1373101419047459,0.13703999434929937,-0.0002701475554465482,0.19995461598175657,0.17984402730961724,-0.02011058867213933,0.9399752828252049,0.9894474914764259,-0.04947220865122093,94,17
fixed_beta_0.975,0.975,-0.028602522391764217,0.12261976416453298,71,3,True,0.1373101419047459,0.1371523349039103,-0.00015780700083561916,0.19995461598175657,0.18685276736453438,-0.01310184861722219,0.9399752828252049,0.964076815184155,-0.024101532358950073,94,17
fixed_beta_1.000,1.0,0.005903159551846743,0.12263455727757644,71,3,True,0.1373101419047459,0.13727381864725635,-3.632325748956222e-05,0.19995461598175657,0.1940514564299099,-0.005903159551846671,0.9399752828252049,0.9399751698176384,1.1300756652676824e-07,94,17
fixed_beta_1.025,1.025,0.040092811738736966,0.1226566067421209,71,3,True,0.1373101419047459,0.13740421555724272,9.407365249680666e-05,0.19995461598175657,0.20144023732186922,0.0014856213401126528,0.9399752828252049,0.91704898799261,0.022926294832594896,94,17
fixed_beta_0.800,0.8,-0.21577288617276055,0.12856585153012592,71,4,True,0.11136319665780503,0.11013982617935388,-0.001223370478451155,-0.14500290653757697,-0.2533084209163403,0.10830551437876335,0.6858017311076382,0.8572522845948266,-0.1714505534871884,101,14
fixed_beta_0.825,0.825,-0.17879804548248365,0.1284896137595304,71,4,True,0.11136319665780503,0.11031061918218,-0.0010525774756250245,-0.14500290653757697,-0.24913614198031597,0.104133235442739,0.6858017311076382,0.8312751627415628,-0.14547343163392457,101,14
fixed_beta_0.850,0.85,-0.1421743271324914,0.12842268956119857,71,4,True,0.11136319665780503,0.11049217915526865,-0.0008710175025363753,-0.14500290653757697,-0.24480509698830644,0.09980219045072947,0.6858017311076382,0.8068260818419201,-0.12102435073428186,101,14
fixed_beta_0.875,0.875,-0.10589913984357019,0.1283648355697483,71,4,True,0.11136319665780503,0.1106837880780038,-0.0006794085798012273,-0.14500290653757697,-0.24031255497886694,0.09530964844128997,0.6858017311076382,0.7837737209511241,-0.09797198984348587,101,14
fixed_beta_0.900,0.9,-0.0699698761297361,0.12831581791996213,71,4,True,0.11136319665780503,0.11088474794220718,-0.0004784487155978512,-0.14500290653757697,-0.2356559424576148,0.09065303592003782,0.6858017311076382,0.7620021477223078,-0.07620041661466959,101,14
fixed_beta_0.925,0.925,-0.03438400026069893,0.12827541202017215,71,4,True,0.11136319665780503,0.11109438388218622,-0.00026881277561881245,-0.14500290653757697,-0.23083277016274883,0.08582986362517186,0.6858017311076382,0.74140752134729,-0.05560579023965184,101,14
fixed_beta_0.950,0.95,0.0008613152413323666,0.1282434020452645,71,4,True,0.11136319665780503,0.11131204982418014,-5.114683362489325e-05,-0.14500290653757697,-0.22584100815988573,0.08083810162230876,0.6858017311076382,0.7218967831018192,-0.03609505199418095,101,14
fixed_beta_0.975,0.975,0.03576899083449458,0.12821958022613722,71,4,True,0.11136319665780503,0.11153712926151842,0.00017393260371338648,-0.14500290653757697,-0.22067889562376275,0.07567598908618578,0.6858017311076382,0.703386691959364,-0.017584960851725784,101,14
fixed_beta_1.000,1.0,0.07034217656523599,0.1282037460052369,71,4,True,0.11136319665780503,0.11176903778819693,0.00040584113039189573,-0.14500290653757697,-0.21534508310281286,0.07034217656523589,0.6858017311076382,0.6858018821870291,-1.5107939088654376e-07,101,14
fixed_beta_1.025,1.025,0.10458414656791087,0.12819570511890252,71,4,True,0.11136319665780503,0.1120072232898922,0.0006440266320871663,-0.14500290653757697,-0.20983852998101316,0.06483562344343619,0.6858017311076382,0.669075005975755,0.016726725131883224,101,14
fixed_beta_0.800,0.8,-0.3368798803071315,0.12743676185199168,101,0,True,0.12214142238609951,0.12346237309179255,0.001320950705693033,0.1010847742050508,0.09977754565396585,-0.001307228551084949,1.272458319962536,1.5905728986791479,0.31811457871661175,101,17
fixed_beta_0.825,0.825,-0.3015283576040289,0.12747306814996603,101,0,True,0.12214142238609951,0.12331847600268832,0.0011770536165888051,0.1010847742050508,0.10714419271265307,0.006059418507602277,1.272458319962536,,,101,17
fixed_beta_0.850,0.85,-0.2664636631664758,0.12751800904866617,101,0,True,0.12214142238609951,0.1231830182396495,0.001041595853549987,0.1010847742050508,0.1146678385163622,0.013583064311311399,1.272458319962536,1.497009700593873,0.22455138063133684,101,17
fixed_beta_0.875,0.875,-0.23168653587903612,0.12757120461205965,101,0,True,0.12214142238609951,0.12305592065240685,0.000914498266307337,0.1010847742050508,0.12235056593669624,0.021265791731645445,1.272458319962536,1.4542378853594278,0.18177956539689166,101,17
fixed_beta_0.900,0.9,-0.1971982760081584,0.12763229409137705,101,0,True,0.12214142238609951,0.12293710231179318,0.0007956799256936681,0.1010847742050508,0.130195045212898,0.029110271007847188,1.272458319962536,1.4138425312809957,0.14138421131845957,101,17
fixed_beta_0.925,0.925,-0.1630006633253184,0.12770093687622505,101,0,True,0.12214142238609951,0.12282648062244696,0.0006850582363474439,0.1010847742050508,0.13820445020365846,0.03711967599860766,1.272458319962536,1.3756305135109905,0.10317219354845442,101,17
fixed_beta_0.950,0.95,-0.12909569116946729,0.12777681280601907,101,0,True,0.12214142238609951,0.12272397003245207,0.0005825476463525575,0.1010847742050508,0.14638219057135138,0.04529741636630058,1.272458319962536,1.339429844417911,0.0669715244553748,101,17
fixed_beta_0.975,0.975,-0.09548551031659198,0.1278596219342322,101,0,True,0.12214142238609951,0.12262948204550266,0.0004880596594031422,0.1010847742050508,0.15473185377264176,0.05364707956759096,1.272458319962536,1.3050856413816625,0.03262732141912639,101,17
fixed_beta_1.000,1.0,-0.06217205870862579,0.12794908384244835,101,0,True,0.12214142238609951,0.12254292288534215,0.0004015004992426324,0.1010847742050508,0.16325683291367665,0.062172058708625855,1.272458319962536,1.2724583704244181,5.046188200630297e-08,101,17
fixed_beta_1.025,1.025,-0.029157324411879387,0.12804493660085842,101,0,True,0.12214142238609951,0.1224641956293025,0.00032277324320298395,0.1010847742050508,0.17196058784581403,0.07087581364076323,1.272458319962536,1.2414226342747792,-0.031035685687756942,101,17
fixed_beta_0.800,0.8,-0.2811043209794084,0.12995471893307228,101,1,True,0.10952336822850231,0.11120832981931625,0.0016849615908139381,-0.20663007188918525,-0.21913665223515022,0.012506580345964968,1.4973531360812438,1.87169144046086,0.37433830437961624,96,15
fixed_beta_0.825,0.825,-0.24390848453355363,0.13001340854600282,101,1,True,0.10952336822850231,0.11096419730141219,0.0014408290729098772,-0.20663007188918525,-0.21912003972972294,0.012489967840537686,1.4973531360812438,1.8149736320532894,0.31762049597204567,96,15
