candidate,gamma,seed,outer_fold,ipcw_brier_raw,ipcw_brier_candidate,delta_ipcw_brier,citl_raw,citl_candidate,abs_citl_error_deterioration,slope_raw,slope_candidate,abs_slope_error_deterioration,n_evaluable,events_evaluable
anchor_blend_g0.10,0.1,43,3,0.08354755796747913,0.08651598650797093,0.0029684285404917993,-0.48007631097718256,-0.4340593181373986,-0.04601699283978394,1.6262916504884242,1.735218799060567,0.1089271485721428,100,12
anchor_blend_g0.25,0.25,43,3,0.08354755796747913,0.08580513701013574,0.00225757904265661,-0.48007631097718256,-0.4383941520696839,-0.041682158907498656,1.6262916504884242,1.7473505783110233,0.12105892782259908,100,12
anchor_blend_g0.50,0.5,43,3,0.08354755796747913,0.08480307021045451,0.0012555122429753762,-0.48007631097718256,-0.44858387942108463,-0.03149243155609793,1.6262916504884242,1.7360268816394666,0.10973523115104244,100,12
anchor_blend_g0.75,0.75,43,3,0.08354755796747913,0.08404456920849228,0.0004970112410131455,-0.48007631097718256,-0.46248149005894673,-0.01759482091823583,1.6262916504884242,1.6962980357186481,0.07000638523022396,100,12
anchor_blend_g1.00,1.0,43,3,0.08354755796747913,0.08354755796747913,0.0,-0.48007631097718256,-0.48007631097718256,0.0,1.6262916504884242,1.626291650488424,-2.220446049250313e-16,100,12
anchor_blend_g0.00,0.0,43,4,0.1520642973910393,0.14887627338676845,-0.003188024004270845,0.1989039092234626,0.2315765572507512,0.032672648027288614,0.1437943920143698,0.14514129205191756,-0.0013469000375476714,97,18
anchor_blend_g0.10,0.1,43,4,0.1520642973910393,0.14902733866998327,-0.0030369587210560267,0.1989039092234626,0.23077201253662125,0.03186810331315865,0.1437943920143698,0.14825313180536093,-0.004458739790991095,97,18
anchor_blend_g0.25,0.25,43,4,0.1520642973910393,0.1493162679179092,-0.0027480294731301036,0.1989039092234626,0.2285011742373495,0.029597265013886903,0.1437943920143698,0.1514191154898257,-0.007624723475455841,97,18
anchor_blend_g0.50,0.5,43,4,0.1520642973910393,0.14997844471887897,-0.0020858526721603265,0.1989039092234626,0.2219296521901832,0.023025742966720608,0.1437943920143698,0.15288748087386872,-0.009093088859498888,97,18
anchor_blend_g0.75,0.75,43,4,0.1520642973910393,0.15088830126920028,-0.0011759961218390236,0.1989039092234626,0.21199892231336165,0.013095013089899049,0.1437943920143698,0.1501134946580639,-0.006319102643694063,97,18
anchor_blend_g1.00,1.0,43,4,0.1520642973910393,0.1520642973910393,0.0,0.1989039092234626,0.1989039092234626,0.0,0.1437943920143698,0.14379439201436997,-1.1102230246251565e-16,97,18
anchor_blend_g0.00,0.0,71,0,0.12355195368744488,0.13481054372194717,0.011258590034502289,0.16019264653014692,0.15132471745407908,-0.008867929076067843,1.5616491834840525,1.1157815245709963,-0.44586765891305613,98,18
anchor_blend_g0.10,0.1,71,0,0.12355195368744488,0.13356958839028932,0.010017634702844433,0.16019264653014692,0.15642381043677125,-0.003768836093375666,1.5616491834840525,1.2576103630229871,-0.30403882046106534,98,18
anchor_blend_g0.25,0.25,71,0,0.12355195368744488,0.13174771296313934,0.00819575927569445,0.16019264653014692,0.1622706354569536,0.00207798892680669,1.5616491834840525,1.4296452039964789,-0.1320039794875736,98,18
anchor_blend_g0.50,0.5,71,0,0.12355195368744488,0.12882577625382047,0.005273822566375583,0.16019264653014692,0.16726906512296308,0.007076418592816158,1.5616491834840525,1.59090115428451,0.029251970800457494,98,18
anchor_blend_g0.75,0.75,71,0,0.12355195368744488,0.12607685229118723,0.0025248986037423454,0.16019264653014692,0.16649030734096937,0.0062976608108224474,1.5616491834840525,1.6179379880340992,0.0562888045500467,98,18
anchor_blend_g1.00,1.0,71,0,0.12355195368744488,0.12355195368744488,0.0,0.16019264653014692,0.16019264652845197,-1.6949497361196109e-12,1.5616491834840525,1.5616491834840527,2.220446049250313e-16,98,18
anchor_blend_g0.00,0.0,71,1,0.16032342539913733,0.15996050036312429,-0.0003629250360130398,0.18175095495204432,0.17925549335550536,-0.0024954615965389615,0.3762106528993098,0.3668603323112356,0.009350320588074279,95,20
anchor_blend_g0.10,0.1,71,1,0.16032342539913733,0.1599448196994414,-0.0003786056996959164,0.18175095495204432,0.17999186055759542,-0.0017590943944489068,0.3762106528993098,0.3690684462892091,0.0071422066101007875,95,20
anchor_blend_g0.25,0.25,71,1,0.16032342539913733,0.1599423945505593,-0.00038103084857801783,0.18175095495204432,0.18089126114572493,-0.0008596938063193948,0.3762106528993098,0.37185516232421867,0.004355490575091214,95,20
anchor_blend_g0.50,0.5,71,1,0.16032342539913733,0.15999570673535415,-0.00032771866378317194,0.18175095495204432,0.18184686140588988,9.590645384555119e-05,0.3762106528993098,0.3750762765399162,0.0011343763593936185,95,20
anchor_blend_g0.75,0.75,71,1,0.16032342539913733,0.160122254001142,-0.00020117139799533112,0.18175095495204432,0.18213025741390718,0.00037930246186285155,0.3762106528993098,0.3765146145903949,-0.0003039616910850418,95,20
anchor_blend_g1.00,1.0,71,1,0.16032342539913733,0.16032342539913733,0.0,0.18175095495204432,0.18175095495204432,0.0,0.3762106528993098,0.37621065289931,-1.1102230246251565e-16,95,20
